시도	시군구	읍면동	주택유형	단지명	소재지	입주시기	총세대수	매매시세(3.3㎡)	분양가(3.3㎡)	시공사	lon	lat
서울	강동구	길동	아파트	강동헤리티지자이	서울 강동구 길동 160	2024-06	1299	5827	3121	지에스건설(주)	127.1493842	37.5397179
서울	광진구	자양동	아파트	롯데캐슬리버파크시그니처	서울 광진구 자양동 236-91	2023-07	878	0	3117	롯데건설(주)	127.0627228	37.5377115
서울	동대문구	장안동	아파트	브이티스타일	서울 동대문구 장안동 309-7	2021-07	88	0	3115	없음	127.072495685231	37.5739075006676
서울	강동구	길동	아파트	경지아리움	서울 강동구 길동 413-11	2019-06	148	2796	3104	경지건설주식회사	127.13805310942593	37.53629169907824
서울	영등포구	신길동	아파트	서울대방신혼희망타운	서울 영등포구 신길동 1284	2025-12	283	0	3067	없음	126.924252504482	37.5120494210167
서울	관악구	신림동	아파트	신림스카이	서울 관악구 신림동 1744	2021-06	43	0	3065	(주)제이더블유종합건설	126.935346134155	37.4747718046202
서울	강북구	미아동	아파트	엘리프미아역1단지	서울 강북구 미아동 194-2	2026-08	78	0	3062	계룡건설산업(주)	127.025459152278	37.6292755859794
서울	송파구	마천동	아파트	송파건원여미지	서울 송파구 마천동 21	2018-10	107	3286	3058	(주)건원건설	127.14554635646194	37.50002815933516
서울	강북구	미아동	아파트	엘리프미아역2단지	서울 강북구 미아동 195	2026-08	182	0	3046	계룡건설산업(주)	127.025682467794	37.6287053934105
서울	서초구	서초동	아파트	힐스테이트서리풀	서울 서초구 서초동 1498-5	2017-06	116	6535	3040	현대엔지니어링(주)	127.0059621	37.4902693
대구	수성구	범어동	아파트	범어자이르네	대구 수성구 범어동 174-1	2028-09	173	0	3025	자이S&D	128.6278389	35.8620197
서울	강북구	미아동	아파트	북서울자이폴라리스	서울 강북구 미아동 791-364	2024-08	1045	0	3024	지에스건설(주)	127.0186414	37.6273728
서울	관악구	신림동	아파트	서울대벤처타운역푸르지오	서울 관악구 신림동 316-55	2025-05	571	0	3017	대우건설(주)	126.9327367	37.4606959
서울	구로구	오류동	아파트	천왕역모아엘가트레뷰	서울 구로구 오류동 213-1	2025-07	440	0	3016	혜림건설(주)	126.8373419	37.4877222
서울	구로구	개봉동	아파트	호반써밋개봉	서울 구로구 개봉동 68-64	2024-12	317	0	3013	(주)호반건설	126.8467857	37.4996421
대구	수성구	수성동4가	아파트	빌리브헤리티지	대구 수성구 수성동4가 1025-1	2023-08	146	0	2981	신세계건설	128.6167354	35.8643353
서울	은평구	신사동	아파트	새절역두산위브트레지움	서울 은평구 신사동 170-12	2025-11	424	0	2966	두산건설(주)	126.906768	37.5913425
서울	중랑구	중화동	아파트	리버센SK뷰롯데캐슬	서울 중랑구 중화동 331-1	2025-06	1055	0	2960	SK에코플랜트(주),롯데건설(주)	127.0759533	37.6025573
부산	해운대구	중동	아파트	해운대하이루프33	부산 해운대구 중동 1394-72	2025-08	44	0	2950	(주)에이치엠종합건설	129.1622265	35.1632341
서울	동대문구	휘경동	아파트	휘경자이디센시아	서울 동대문구 휘경동 172	2025-06	1806	0	2933	지에스건설(주)	127.0629574	37.5935299
대구	수성구	만촌동	아파트	엘크루가우디움만촌	대구 수성구 만촌동 849-6	2024-09	44	0	2924	대우조선해양건설(주)	128.6484347	35.8571661
서울	노원구	공릉동	아파트	하우스토리센트럴포레	서울 노원구 공릉동 270-71	2027-06	161	0	2922	남광토건	127.0814674	37.6203125
서울	동대문구	용두동	아파트	청량리역한양수자인그라시엘	서울 동대문구 용두동 39-1	2023-06	1152	4193	2919	(주)한 양,보성산업(주)	127.0428403	37.5773884
서울	영등포구	여의도동	아파트	브라이튼여의도	서울 영등포구 여의도동 525	2023-08	1303	10535	2918	지에스건설(주)	126.92993	37.5240798
서울	성북구	장위동	아파트	장위자이레디언트	서울 성북구 장위동 62-1	2025-03	2840	0	2918	GS건설(주)	127.056794	37.6135469
서울	강동구	상일동	아파트	고덕강일대성베르힐	서울 강동구 상일동 43	2027-10	613	0	2913	디에스종합건설㈜,대성베르힐건설㈜	127.1793981	37.5527675
서울	관악구	봉천동	아파트	서울대입구역더하이브센트럴	서울 관악구 봉천동 1738	2024-01	75	0	2906	(쥬)디에이건설	126.9572373	37.4859183
서울	동대문구	전농동	아파트	청량리역롯데캐슬SKY-L65	서울 동대문구 전농동 620-47	2023-07	1953	4943	2900	롯데건설(주)	127.045146	37.578871
서울	동작구	흑석동	아파트	흑석리버파크자이	서울 동작구 흑석동 253-89	2023-02	1772	0	2878	GS건설(주)	126.961407	37.501719
서울	동작구	동작동	아파트	이수푸르지오더프레티움	서울 동작구 동작동 1161	2021-06	514	6450	2862	(주)대우건설	126.9804461	37.4930683
서울	관악구	봉천동	아파트	관악중앙하이츠포레	서울 관악구 봉천동 1737	2022-05	82	0	2859	동우개발(주)	126.9398658	37.4796268
서울	동작구	동작동	아파트	이수스위첸포레힐즈	서울 동작구 동작동 102	2022-02	366	0	2850	(주)케이씨씨건설	126.982444	37.49778
서울	성북구	장위동	아파트	장위지웰에스테이트	서울 성북구 장위동 322-22	2022-08	173	2511	2849	신영건설(주)	127.0561587	37.6178999
서울	강동구	둔촌동	아파트	둔촌현대수린나	서울 강동구 둔촌동 632	2019-11	34	0	2844	보훈종합건설(주)	127.14559456246572	37.53285208435901
서울	동대문구	답십리동	아파트	답십리엘림퍼스트	서울 동대문구 답십리동 1015	2020-12	79	0	2841	엘에스건설(주),(주)시온종합건설	127.056415	37.568902
서울	영등포구	당산동5가	아파트	당산센트럴아이파크	서울 영등포구 당산동5가 43	2020-04	802	6191	2835	현대산업개발(주)	126.90304877621676	37.53021930553368
서울	동대문구	용두동	아파트	래미안엘리니티	서울 동대문구 용두동 796	2022-08	1048	4734	2828	삼성물산(주)	127.0284536	37.5799324
서울	양천구	신월동	아파트	한양립스	서울 양천구 신월동 118-14	2025-08	70	0	2814	한양건설(주)	126.836172	37.531627
대구	수성구	지산동	아파트	더파크수성못	대구 수성구 지산동 1770	2025-04	123	0	2809	(주)화성개발	128.6239478	35.8306619
서울	금천구	시흥동	아파트	한신더휴하이엔에듀포레	서울 금천구 시흥동 220-2	2027-07	219	0	2800	한신공영(주)	126.9141201	37.4535918
서울	구로구	고척동	아파트	더헤리츠	서울 구로구 고척동 352	2023-07	57	0	2787	없음	126.8565904	37.4991695
서울	강동구	성내동	아파트	힐데스하임올림픽파크	서울 강동구 성내동 608	2020-11	89	0	2782	(주)원건설	127.13295418042745	37.524136290464384
부산	해운대구	우동	아파트	해운대역푸르지오더원	부산 해운대구 우동 1566	2024-06	459	0	2781	(주)대우건설	129.1604468	35.1635125
서울	동대문구	용두동	아파트	e편한세상청계센트럴포레	서울 동대문구 용두동 795	2021-11	823	4976	2776	대림산업(주)	127.0296005	37.5717207
서울	강동구	천호동	아파트	강동밀레니얼중흥S클래스	서울 강동구 천호동 423-200	2024-09	1263	0	2762	중흥토건(주)	127.1276229	37.5412661
서울	강서구	화곡동	아파트	우장산숲아이파크	서울 강서구 화곡동 1173	2022-12	576	4263	2757	HDC현대산업개발(주)	126.8394808	37.5451664
대구	수성구	황금동	아파트	힐스테이트황금역리저브1단지	대구 수성구 황금동 891-1	2024-11	182	0	2755	현대건설(주)	128.622301593857	35.8403866102381
서울	용산구	한강로2가	아파트	래미안용산더센트럴	서울 용산구 한강로2가 422	2017-05	977	0	2740	삼성물산(주)	126.966884	37.529096
서울	강동구	성내동	아파트	힐스테이트천호역젠트리스	서울 강동구 성내동 48-6	2024-03	342	0	2736	현대엔지니어링(주)	127.1257053	37.5374431
서울	용산구	효창동	아파트	용산데시앙포레	서울 용산구 효창동 288	2022-03	384	5718	2734	(주)태영건설	126.9629754	37.547593
서울	송파구	가락동	아파트	송파헬리오시티	서울 송파구 가락동 913	2018-12	9510	8366	2729	현대산업개발, 현대건설, 삼성물산	127.10704487879924	37.497959165562584
서울	종로구	충신동	아파트	힐스테이트창경궁	서울 종로구 충신동 60	2022-09	181	0	2718	현대건설(주)	127.0046454	37.5752182
대구	수성구	범어동	아파트	범어자이	대구 수성구 범어동 48-26	2026-02	451	0	2698	GS건설(주)	128.628967307025	35.8650842735118
서울	구로구	개봉동	아파트	개봉루브루	서울 구로구 개봉동 369-38	2026-04	295	0	2696	(주)신일	126.8509137	37.4841307
서울	광진구	구의동	아파트	구의자이르네	서울 광진구 구의동 671	2021-06	85	0	2694	자이에스앤디(주)	127.0887698338772	37.545475164412885
대구	수성구	황금동	아파트	힐스테이트황금역리저브2단지	대구 수성구 황금동 862-5	2024-11	229	0	2694	현대건설(주)	128.622091	35.8410433
서울	도봉구	도봉동	아파트	도봉금호어울림리버파크	서울 도봉구 도봉동 95	2026-03	299	0	2692	금호건설(주)	127.047228	37.6733359
서울	성북구	안암동3가	아파트	해링턴플레이스안암	서울 성북구 안암동3가 132-17	2024-07	199	0	2685	진흥기업㈜	127.02403624146	37.5858361099799
서울	도봉구	방학동	아파트	성진파크뷰	서울 도봉구 방학동 263-56	2019-06	70	0	2678	없음	127.0352512	37.6609048
서울	송파구	풍납동	아파트	잠실올림픽아이파크	서울 송파구 풍납동 514	2019-11	697	7020	2671	현대산업개발(주)	127.11428661383621	37.52556454597623
서울	서초구	잠원동	아파트	래미안신반포팰리스	서울 서초구 잠원동 158	2016-06	843	11872	2670	삼성물산(주)	127.012202	37.515277
부산	부산진구	양정동	아파트	양정롯데캐슬프론티엘	부산 부산진구 양정동 64-3	2027-03	903	0	2661	롯데건설주식회사	129.0741722	35.1729208
서울	양천구	신정동	아파트	목동파크자이	서울 양천구 신정동 171-61	2019-02	356	4745	2649	지에스건설(주)	126.86891843022917	37.50937094532172
서울	강동구	상일동	아파트	고덕아르테스미소지움	서울 강동구 상일동 555	2022-05	100	0	2647	에스지신성건설주식회사	127.1568933	37.5500531
서울	영등포구	영등포동2가	아파트	센트레빌아스테리움영등포	서울 영등포구 영등포동2가 467	2024-07	156	0	2643	동부건설(주)	126.90933482713793	37.52159179971096
서울	도봉구	쌍문동	아파트	쌍문역시티프라디움	서울 도봉구 쌍문동 734	2021-10	112	2309	2625	(주)시티종합건설,(주)시티건설	127.0263861	37.6473147
서울	광진구	자양동	아파트	자양하늘채베르	서울 광진구 자양동 862	2023-02	165	4833	2625	코오롱건설(주)	127.0845023	37.5325609
부산	부산진구	가야동	아파트	가야역롯데캐슬스카이엘	부산 부산진구 가야동 3-11	2026-01	805	0	2622	롯데건설주식회사	129.0447186	35.1565731
서울	서대문구	홍제동	아파트	서대문푸르지오센트럴파크	서울 서대문구 홍제동 57-5	2022-10	832	5167	2616	㈜대우건설	126.950144	37.580711
서울	도봉구	방학동	아파트	도봉롯데캐슬골든파크	서울 도봉구 방학동 717-6	2025-07	282	0	2614	롯데건설(주)	127.045515	37.667654
서울	서대문구	홍제동	아파트	홍제역해링턴플레이스	서울 서대문구 홍제동 474	2024-03	1116	4107	2612	효성중공업(주),진흥기업(주)	126.9475878	37.5897
서울	은평구	역촌동	아파트	센트레빌아스테리움시그니처	서울 은평구 역촌동 189-1	2024-11	752	0	2610	동부건설(주)	126.9077104	37.6038138
부산	강서구	대저2동	아파트	부산에코델타시티대방엘리움리버뷰	부산 강서구 대저2동 5428-9	2027-10	470	0	2599	대방산업개발 주식회사	128.9274387	35.140577
부산	동래구	온천동	아파트	쌍용더플래티넘동래아시아드	부산 동래구 온천동 1370-1	2028-08	271	0	2596	쌍용건설(주)	129.0675576	35.20115
서울	양천구	신정동	아파트	래미안목동아델리체	서울 양천구 신정동 1326	2021-01	1497	4813	2593	㈜삼성물산	126.8515774	37.5186932
서울	강동구	천호동	아파트	힐데스하임천호	서울 강동구 천호동 578	2023-05	188	0	2584	(주)원건설	127.1261479	37.542008
부산	동래구	수안동	아파트	동래롯데캐슬시그니처	부산 동래구 수안동 36-2	2027-12	870	0	2567	없음	129.0868749	35.1971601
서울	강동구	상일동	아파트	고덕자이	서울 강동구 상일동 521	2021-01	1824	5182	2564	지에스건설(주)	127.1708971	37.5523907
서울	강서구	등촌동	아파트	가양역두산위브	서울 강서구 등촌동 726	2022-03	220	3888	2552	두산중공업(주),한강건설(주)	126.8544746	37.556459
서울	용산구	원효로1가	아파트	용산파크뷰	서울 용산구 원효로1가 46-3	2018-05	85	0	2551	(주)대명산업개발	126.9686007887845	37.540201974137055
대구	수성구	만촌동	아파트	힐스테이트만촌역	대구 수성구 만촌동 1500	2024-12	718	0	2543	현대엔지니어링(주)	128.6439634	35.8600371
서울	강동구	상일동	아파트	고덕아르테온	서울 강동구 상일동 519	2020-02	4066	5795	2521	현대건설(주),대림산업(주)	127.1683943	37.5550912
서울	강동구	고덕동	아파트	고덕센트럴푸르지오	서울 강동구 고덕동 210-1	2020-08	783	5151	2520	(주)대우건설	127.1702054	37.5577145
서울	마포구	대흥동	아파트	마포그랑자이	서울 마포구 대흥동 806	2020-02	1248	7499	2514	지에스건설(주)	126.94434134799813	37.55544243486929
서울	동대문구	용두동	아파트	청량리역해링턴플레이스	서울 동대문구 용두동 797	2023-01	254	0	2510	효성중공업(주),진흥기업(주)	127.0422147	37.5782725
서울	양천구	신정동	아파트	호반써밋목동	서울 양천구 신정동 1150-41	2022-03	407	4493	2491	(주)호반건설	126.852867312398	37.5164633920203
서울	영등포구	영등포동7가	아파트	여의휴젠느	서울 영등포구 영등포동7가 94-99	2018-12	133	0	2485	(주)한양종합건설	126.90979328440689	37.52415099738808
서울	송파구	거여동	아파트	송파시그니처롯데캐슬	서울 송파구 거여동 697	2021-12	1945	5255	2485	롯데건설 주식회사	127.1476129	37.4957809
